route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
L,B20151206SAT,B20151206SAT_057800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_062250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_066800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_071250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_075800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_080250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_084800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_089050_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_093400_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_097700_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_102200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_106500_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_111000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_115300_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_119800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_032100_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_037250_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_041750_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_046500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_050750_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_055300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_059750_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_064300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_068750_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_073300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_077750_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_082300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_086650_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_091000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_095300_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_099800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_104100_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_108600_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_112900_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_117400_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_121700_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_126300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_130800_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_135300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_140250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_145000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_037400_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_042300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_046750_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_051300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_055750_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_060300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_064750_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_069300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_073750_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_078300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_082750_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_087300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_091450_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_095800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_100100_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_104600_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_108900_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_113400_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_117700_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_122200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_126300_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_130800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_135150_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_140000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_051900_L..N02R,8 AV,0,,L..N02R
L,B20151206SAT,B20151206SAT_056300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_060750_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_065300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_069750_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_074300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_078750_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_083300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_087450_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_091800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_096100_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_100600_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_104900_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_109400_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_113700_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_118200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_045400_L..N02R,8 AV,0,,L..N02R
L,B20151206SAT,B20151206SAT_049800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_054250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_058800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_063250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_067800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_072250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_076800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_081250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_085800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_090250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_094600_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_098900_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_103400_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_107700_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_112200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_116500_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_121000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_125300_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_129800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_134150_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_139000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_048400_L..N02R,8 AV,0,,L..N02R
L,B20151206SAT,B20151206SAT_052800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_057250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_061800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_066250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_070800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_075250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_079800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_084250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_088800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_093050_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_097400_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_101700_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_106200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_110500_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_115000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_119300_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_123800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_088000_L..N02R,8 AV,0,,L..N02R
L,B20151206SAT,B20151206SAT_092200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_096500_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_101000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_105300_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_109800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_114100_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_118600_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_122700_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_127300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_131800_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_136400_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_141250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_146000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_090000_L..N02R,8 AV,0,,L..N02R
L,B20151206SAT,B20151206SAT_094200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_098500_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_103000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_107300_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_111800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_116100_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_120600_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_124800_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_129300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_092000_L..N02R,8 AV,0,,L..N02R
L,B20151206SAT,B20151206SAT_096200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_100500_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_105000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_109300_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_113800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_118100_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_122600_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_126800_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_131300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_094000_L..N02R,8 AV,0,,L..N02R
L,B20151206SAT,B20151206SAT_098200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_102500_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_107000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_111300_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_115800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_120100_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_124600_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_128800_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_133300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_047400_L..N02R,8 AV,0,,L..N02R
L,B20151206SAT,B20151206SAT_051800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_056250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_060800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_065250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_069800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_074250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_078800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_083250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_087800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_092250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_096600_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_100900_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_105400_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_109700_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_114200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_118500_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_123000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_127300_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_131800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_136150_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_141000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_046400_L..N02R,8 AV,0,,L..N02R
L,B20151206SAT,B20151206SAT_050800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_055250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_059800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_064250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_068800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_073250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_077800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_082250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_086800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_091050_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_095400_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_099700_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_104200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_108500_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_113000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_117300_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_121800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_049400_L..N02R,8 AV,0,,L..N02R
L,B20151206SAT,B20151206SAT_053800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_058250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_062800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_067250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_071800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_076250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_080800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_085250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_089800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_094100_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_098600_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_102900_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_107400_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_111700_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_116200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_120500_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_125000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_129300_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_133800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SAT,B20151206SAT_138250_L..N01R,8 AV,0,,L..N01R
L,B20151206SAT,B20151206SAT_143000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_000650_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_005400_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_045500_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_050250_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_054700_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_059000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_063500_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_068000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_072500_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_077000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_081500_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_086000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_090500_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_095000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_099500_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_104000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_108500_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_113000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_117500_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_122000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_126500_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_131000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_001850_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_006600_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_012300_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_017250_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_024300_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_029550_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_036300_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_041700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_046700_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_051200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_055500_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_059800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_064000_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_068500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_073000_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_077500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_082000_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_086500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_091000_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_095500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_100000_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_104500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_109000_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_113500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_118000_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_122500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_127000_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_131500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_136150_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_141000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_003050_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_007800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_014300_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_019250_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_026300_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_031750_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20151206SUN,B20151206SUN_038300_L..N01R,8 AV,0,,L..N01R
L,B20151206SUN,B20151206SUN_043200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
